epoch,lr,train_loss_avg,val_loss,val_mae,val_rmse,epoch_time_sec,gpu_mem_peak_mb
31,8.281122945995703e-05,1.051628973001636,4.229957719167073,4.229957580566406,6.427834968162273,36.25434756278992,2990.80712890625
32,7.599409872437319e-05,1.0139405244983124,4.201265471140544,4.201265811920166,6.316036933099996,36.16187143325806,2990.80712890625
33,6.929465311166153e-05,0.9706208877526369,4.2029999783833825,4.203000068664551,6.385050312462368,36.1945743560791,2990.80712890625
34,6.27455316474212e-05,0.9243755148078681,4.251770309448242,4.25177001953125,6.315979555682771,36.156776428222656,2990.80712890625
35,5.6378640993110635e-05,0.8923548056457757,4.1932838376363115,4.193284034729004,6.241287262016685,36.26974534988403,2990.80712890625
36,5.022500000000004e-05,0.829464374697162,4.194139064788819,4.19413948059082,6.280980953698447,36.22602391242981,2990.80712890625
37,4.431458858844596e-05,0.8109522336651843,4.1269544328053795,4.126954555511475,6.1956720813050215,36.27845764160156,2990.80712890625
38,3.867620168873303e-05,0.7908767345814389,4.224421687444051,4.224421501159668,6.3706698203533465,36.198752641677856,2990.80712890625
39,3.3337308955068014e-05,0.7465562441237705,4.1820190823872885,4.182019233703613,6.279184789532296,36.285539865493774,2990.80712890625
40,2.832392093618569e-05,0.7153769835887716,4.229676679611206,4.229676246643066,6.399226809526728,36.22795391082764,2990.80712890625
41,2.3660462354570066e-05,0.7132918133114099,4.169211936950684,4.1692118644714355,6.294091302733734,36.23658275604248,2990.80712890625
42,1.9369653111661514e-05,0.6825504589405506,4.135014735539754,4.13501501083374,6.244654391203421,36.18246364593506,2990.80712890625
43,1.547239759878087e-05,0.6590830792712794,4.183838912963867,4.183838844299316,6.293873414664014,36.198943853378296,2990.80712890625
44,1.1987682853036166e-05,0.6528666491406437,4.195427655537923,4.195427894592285,6.337451833809044,36.301103591918945,2990.80712890625
45,8.932486054386318e-06,0.6356047352464282,4.2254954477945965,4.225495338439941,6.355870286370543,36.24230599403381,2990.80712890625
46,6.321691814527056e-06,0.6097283005018642,4.194166763941447,4.194166660308838,6.328424894032029,36.184467792510986,2990.80712890625
47,4.168019660558881e-06,0.601717751255759,4.190947490692139,4.19094705581665,6.328450512461314,36.18321347236633,2990.80712890625
48,2.481962066729503e-06,0.6049059127323358,4.1908323802947995,4.190832138061523,6.333509476203241,36.21470355987549,2990.80712890625
49,1.2717333361542107e-06,0.5972025431547647,4.206233604431152,4.206233501434326,6.351157087499699,36.230961322784424,2990.80712890625
50,5.432295815565539e-07,0.5939470711617154,4.198539475758871,4.198539733886719,6.333000810159005,36.195013999938965,2990.80712890625
