epoch,step,batch_loss,running_avg_loss
1,0,26.575057983398438,26.575057983398438
1,20,17.428730010986328,21.568010511852446
1,40,22.744461059570312,20.200530936078327
1,60,18.282821655273438,20.142997991843302
1,80,16.869647979736328,19.8833198900576
1,100,14.817012786865234,19.8204078957586
1,120,15.298598289489746,19.466761746682412
1,140,13.693402290344238,19.26597686524087
1,160,16.76398468017578,19.08021932803326
1,180,17.226274490356445,18.76761345310106
1,200,16.149904251098633,18.550692819244233
1,220,19.35403823852539,18.25624093103193
1,240,15.661577224731445,18.005664714639117
2,0,12.693649291992188,12.693649291992188
2,20,18.01486587524414,14.781363714308966
2,40,11.240670204162598,14.158725505921899
2,60,10.256711959838867,14.216660077454614
2,80,12.34720230102539,14.060865072556483
2,100,13.327106475830078,13.947664204210337
2,120,8.347082138061523,13.74521126234827
2,140,12.570850372314453,13.64483386574062
2,160,13.841985702514648,13.550414328249344
2,180,18.4647216796875,13.442525515898815
2,200,12.29881763458252,13.412195106050861
2,220,14.317956924438477,13.231321792257317
2,240,17.273448944091797,13.16620331681121
3,0,12.958028793334961,12.958028793334961
3,20,14.664884567260742,12.045859836396717
3,40,8.869643211364746,12.190609780753531
3,60,7.3776164054870605,11.603801563137868
3,80,6.980052947998047,11.523753295710057
3,100,8.036827087402344,11.571804277967699
3,120,9.331060409545898,11.567735013882976
3,140,13.284547805786133,11.565281337034618
3,160,8.291938781738281,11.426385091698688
3,180,9.92538833618164,11.422192905489252
3,200,13.451355934143066,11.452862151226594
3,220,11.33381175994873,11.386431581833783
3,240,11.548027992248535,11.335348342958822
4,0,10.576149940490723,10.576149940490723
4,20,7.01088809967041,10.377792676289877
4,40,11.738515853881836,10.631702202122385
4,60,13.314718246459961,10.802440189924397
4,80,12.327896118164062,10.788279009454044
4,100,8.472900390625,10.982706291840808
4,120,7.673336982727051,10.883339018861124
4,140,8.202585220336914,10.855432040302466
4,160,10.525799751281738,10.956753073271758
4,180,11.031434059143066,10.988986289303606
4,200,12.350969314575195,11.075376280504672
4,220,13.290533065795898,11.14568208677197
4,240,18.535686492919922,11.163127525218789
5,0,13.572830200195312,13.572830200195312
5,20,7.984355449676514,11.755271820794968
5,40,9.83756160736084,11.16769483612805
5,60,7.766942977905273,11.103801891451976
5,80,13.182682037353516,11.27289558340002
5,100,12.264937400817871,11.400640737892378
5,120,10.998805046081543,11.2947304504962
5,140,13.673084259033203,11.156845637247072
5,160,9.582902908325195,11.063929448216598
5,180,7.4785871505737305,11.014735869939814
5,200,10.363029479980469,10.984792846945387
5,220,10.134855270385742,11.011172663572147
5,240,8.058560371398926,11.058967968240319
6,0,9.768082618713379,9.768082618713379
6,20,6.277316570281982,10.888172535669236
6,40,9.992835998535156,10.888407904927323
6,60,10.926017761230469,10.808112871451456
6,80,14.440258026123047,10.858381389099875
6,100,9.73908519744873,10.687448246644275
6,120,11.227653503417969,10.751783296096423
6,140,8.36821174621582,10.822042847356052
6,160,13.520967483520508,10.920778393004992
6,180,10.521705627441406,10.959761382466521
6,200,7.140664577484131,11.023968072672982
6,220,9.723873138427734,11.054965476644524
6,240,8.234909057617188,11.037939819557538
7,0,11.600723266601562,11.600723266601562
7,20,16.839963912963867,11.546526023319789
7,40,14.000648498535156,11.437855499546702
7,60,11.987837791442871,11.166719694606593
7,80,15.411589622497559,11.085604585247275
7,100,13.079919815063477,11.101673291461303
7,120,8.225118637084961,11.064052132535572
7,140,6.511383056640625,11.008548087262092
7,160,10.464929580688477,10.924918755241062
7,180,14.974105834960938,11.002788743920089
7,200,8.729118347167969,11.062755850417103
7,220,11.157209396362305,11.096064692708701
7,240,8.403951644897461,11.06394308731269
8,0,18.84006118774414,18.84006118774414
8,20,8.634012222290039,11.604896795182
8,40,11.43260383605957,11.24478799540822
8,60,16.20269775390625,11.1812762197901
8,80,13.551279067993164,11.256335694112895
8,100,11.84284496307373,11.201127023980169
8,120,9.570419311523438,11.077786059418985
8,140,13.601698875427246,11.038610039027871
8,160,8.943838119506836,11.070708345922624
8,180,11.742534637451172,11.012700892285089
8,200,10.814481735229492,10.980653817380839
8,220,9.414633750915527,11.065478454348188
8,240,15.329042434692383,11.026150588672685
9,0,8.726747512817383,8.726747512817383
9,20,8.923587799072266,10.478437446412586
9,40,7.479856967926025,10.711816369033441
9,60,14.050716400146484,10.917567128040751
9,80,7.988804817199707,10.837845708117072
9,100,10.626319885253906,10.864832056630956
9,120,12.596970558166504,10.755178881085609
9,140,12.157415390014648,10.817386782761162
9,160,10.14470100402832,10.912903436222432
9,180,8.892669677734375,10.893075239592495
9,200,11.02495002746582,10.96334804468487
9,220,11.849210739135742,10.947471528031707
9,240,12.833908081054688,10.987222817923518
10,0,9.17045783996582,9.17045783996582
10,20,10.832223892211914,11.285354795910063
10,40,12.376080513000488,11.124325798779
10,60,11.930688858032227,11.35249813267442
10,80,9.804828643798828,10.913722426803023
10,100,6.2104172706604,10.894254353967044
10,120,12.789735794067383,11.087198068287748
10,140,11.988390922546387,11.132916464027783
10,160,11.917703628540039,11.09098742171104
10,180,8.508523941040039,11.01452739462668
10,200,14.637646675109863,11.053973501594506
10,220,7.3354315757751465,11.027229453643523
10,240,7.406135082244873,11.011106018208864
11,0,9.886262893676758,9.886262893676758
11,20,12.528907775878906,10.25975885845366
11,40,10.375529289245605,10.795214118027106
11,60,8.796205520629883,11.102725748155938
11,80,10.581104278564453,11.148279896488896
11,100,8.085308074951172,10.920748035506447
11,120,11.14083480834961,11.09770915133894
11,140,13.379423141479492,11.037840251381516
11,160,7.549012184143066,10.931657293568486
11,180,14.12273120880127,10.887746049554309
11,200,17.349590301513672,10.932053108120439
11,220,11.984052658081055,10.945712665626905
11,240,15.649968147277832,10.986138270603671
12,0,11.051411628723145,11.051411628723145
12,20,11.900941848754883,10.204074042184013
12,40,9.860114097595215,10.829496965175721
12,60,11.668292999267578,10.800734691932552
12,80,17.077388763427734,10.574359717192474
12,100,12.308549880981445,10.653369747766174
12,120,12.990986824035645,10.86549775068425
12,140,13.918813705444336,10.96492356780573
12,160,14.31303596496582,10.964589835694117
12,180,8.397817611694336,11.067603783054247
12,200,8.898229598999023,11.088702159141427
12,220,12.370065689086914,11.102432389065152
12,240,13.184930801391602,10.99696750561726
13,0,10.986091613769531,10.986091613769531
13,20,10.336013793945312,11.339149293445406
13,40,9.565011978149414,11.301442029999524
13,60,11.643957138061523,11.174920738720504
13,80,11.13800048828125,10.898105338767722
13,100,10.372608184814453,10.860684163499586
13,120,5.502993583679199,10.836581974975333
13,140,8.179874420166016,10.901161701121229
13,160,13.17226791381836,10.935608769055479
13,180,13.41701602935791,10.96873004396976
13,200,11.046907424926758,11.00592154175488
13,220,7.779550552368164,10.93216140453632
13,240,13.332270622253418,10.95239826059935
14,0,14.552719116210938,14.552719116210938
14,20,7.746096611022949,10.831215881166004
14,40,12.275052070617676,11.214835236712199
14,60,10.577844619750977,11.103270444713655
14,80,10.527434349060059,11.013532720966104
14,100,8.1422758102417,10.949257746781454
14,120,12.704992294311523,11.074769760951522
14,140,9.5960054397583,10.994434955272268
14,160,14.174774169921875,10.891395634005528
14,180,15.186317443847656,10.878915159741817
14,200,12.554515838623047,10.899185406034858
14,220,14.783670425415039,10.849841141592863
14,240,8.595619201660156,10.925247926435036
15,0,7.926403999328613,7.926403999328613
15,20,11.88710880279541,10.576530524662562
15,40,9.679646492004395,10.270254891093185
15,60,11.80644416809082,10.320568045631784
15,80,17.32630729675293,10.558314034968246
15,100,11.004493713378906,10.67237400772548
15,120,11.375139236450195,10.850218071425257
15,140,9.879581451416016,10.85755704987979
15,160,15.31920337677002,10.78754340639766
15,180,6.830934047698975,10.75332325729876
15,200,5.844853401184082,10.775363431048037
15,220,12.105271339416504,10.795198779300327
15,240,16.132448196411133,10.836107849580124
16,0,15.713602066040039,15.713602066040039
16,20,8.71186637878418,10.755192098163423
16,40,16.84473991394043,10.980111377995188
16,60,10.290433883666992,11.009396240359447
16,80,10.244592666625977,10.798791696995865
16,100,8.384472846984863,10.767160089889375
16,120,11.18470573425293,10.780549675965112
16,140,8.126358032226562,10.757407188415527
16,160,11.744308471679688,10.735136651104282
16,180,8.899312973022461,10.734153270721436
16,200,10.358890533447266,10.72842115193457
16,220,8.541481018066406,10.696193291590763
16,240,11.947772026062012,10.809807205595911
17,0,6.507498741149902,6.507498741149902
17,20,10.496417999267578,10.525541146596273
17,40,12.858007431030273,10.973905621505365
17,60,8.348111152648926,10.772652086664419
17,80,8.219657897949219,10.696579291496748
17,100,10.471399307250977,10.662997491288893
17,120,10.305299758911133,10.74094280920738
17,140,10.775779724121094,10.683617886076583
17,160,8.761592864990234,10.699369794833734
17,180,14.215737342834473,10.654394423764055
17,200,12.826988220214844,10.67487772661655
17,220,7.582841873168945,10.720783967238207
17,240,10.531067848205566,10.725564206784197
18,0,10.752584457397461,10.752584457397461
18,20,11.190145492553711,10.986086618332635
18,40,8.836308479309082,10.43956087856758
18,60,15.195577621459961,10.427280613633453
18,80,11.009988784790039,10.562890582614475
18,100,13.439372062683105,10.705328879970136
18,120,7.815633773803711,10.643822027632028
18,140,14.395065307617188,10.681660527033163
18,160,9.30394172668457,10.627705662887289
18,180,11.470659255981445,10.612350463867188
18,200,10.370855331420898,10.677507955636552
18,220,7.13041877746582,10.725338353290816
18,240,9.239697456359863,10.718661652561046
19,0,10.770583152770996,10.770583152770996
19,20,12.028182029724121,10.77546601068406
19,40,7.7160186767578125,11.28933288992905
19,60,12.88165283203125,11.15466456335099
19,80,12.231800079345703,10.999309957763295
19,100,10.491693496704102,10.899446468542118
19,120,9.790026664733887,10.93245608747498
19,140,10.154019355773926,11.005174745059183
19,160,11.669700622558594,10.868292515322288
19,180,9.840044975280762,10.856136978001885
19,200,8.641622543334961,10.724327497814425
19,220,9.773786544799805,10.743325464326333
19,240,10.05782413482666,10.738475257430334
20,0,10.78015422821045,10.78015422821045
20,20,11.799125671386719,10.619160992758614
20,40,8.664566040039062,10.678052530056092
20,60,9.13924503326416,10.349325649073867
20,80,9.062482833862305,10.568302342921127
20,100,10.032047271728516,10.604229039484911
20,120,12.303291320800781,10.55939524626929
20,140,11.099222183227539,10.578494186942459
20,160,12.160957336425781,10.656000700056182
20,180,13.553970336914062,10.671005259561275
20,200,8.719305038452148,10.683341239815327
20,220,7.866122722625732,10.648631678447465
20,240,12.067962646484375,10.650355062049455
21,0,14.2601957321167,14.2601957321167
21,20,8.736083984375,11.020893778119769
21,40,11.717300415039062,10.542119921707526
21,60,6.259033679962158,10.361680679633968
21,80,13.433396339416504,10.639407411033725
21,100,9.106874465942383,10.593945106657424
21,120,11.080921173095703,10.450593361184616
21,140,10.692193031311035,10.363260796729554
21,160,9.68752384185791,10.520248241306092
21,180,11.56047248840332,10.492686511403289
21,200,13.537403106689453,10.58282031585921
21,220,10.912784576416016,10.574236759772667
21,240,15.217633247375488,10.636502267908753
22,0,9.956962585449219,9.956962585449219
22,20,13.68796443939209,10.706678276970273
22,40,8.697152137756348,10.896176501018244
22,60,9.988569259643555,10.839321714932801
22,80,9.676506042480469,11.027473490915181
22,100,10.564489364624023,10.906519852062264
22,120,10.682784080505371,10.851373904992727
22,140,9.705669403076172,10.809405164515718
22,160,10.590103149414062,10.773358593816342
22,180,12.09548568725586,10.763616551351811
22,200,11.511375427246094,10.715548633936033
22,220,7.758001804351807,10.589038572699776
22,240,12.493745803833008,10.596131655190495
23,0,10.057829856872559,10.057829856872559
23,20,12.331206321716309,11.013207571847099
23,40,11.248310089111328,10.623290887693079
23,60,9.949782371520996,10.562078311795094
23,80,11.161158561706543,10.57457893277392
23,100,12.213123321533203,10.631723715527222
23,120,10.044591903686523,10.510989114272693
23,140,9.753353118896484,10.51119276141444
23,160,14.290300369262695,10.54876244586447
23,180,10.700496673583984,10.647201790994043
23,200,8.141358375549316,10.63077802563188
23,220,12.914698600769043,10.634049042317661
23,240,10.19499683380127,10.515973688655869
24,0,8.319534301757812,8.319534301757812
24,20,11.700092315673828,10.3834806623913
24,40,9.804303169250488,10.444077096334318
24,60,9.130694389343262,10.49661168895784
24,80,13.866703987121582,10.419913215401731
24,100,9.9246244430542,10.583737821862249
24,120,8.890724182128906,10.512410952039987
24,140,10.995896339416504,10.465389733618878
24,160,11.709501266479492,10.451897880305415
24,180,8.413524627685547,10.42050342270024
24,200,10.36782455444336,10.505454408588694
24,220,12.558916091918945,10.498681357543393
24,240,11.158906936645508,10.453560678790714
25,0,9.199935913085938,9.199935913085938
25,20,13.85197639465332,9.830895219530378
25,40,10.592689514160156,10.274208150258879
25,60,12.13675308227539,10.36146234293453
25,80,11.433830261230469,10.465088997358157
25,100,14.009458541870117,10.484337485662781
25,120,4.579743385314941,10.259574011337659
25,140,8.716781616210938,10.217572810802054
25,160,10.02761459350586,10.315770164039565
25,180,8.777728080749512,10.271229936273059
25,200,13.915950775146484,10.319576624021009
25,220,11.837451934814453,10.384978907140672
25,240,9.927719116210938,10.413918847365004
26,0,10.134594917297363,10.134594917297363
26,20,12.736740112304688,11.072314171564011
26,40,8.391580581665039,10.644241286487114
26,60,16.197795867919922,10.637742175430548
26,80,8.366711616516113,10.746845663329701
26,100,9.915348052978516,10.787961884300307
26,120,9.227638244628906,10.65013154873178
26,140,8.268508911132812,10.653913491161157
26,160,7.000920295715332,10.510442710070876
26,180,12.606236457824707,10.394380553651251
26,200,9.699089050292969,10.38203648429605
26,220,11.833545684814453,10.297960630908811
26,240,6.082576751708984,10.34964168319069
27,0,10.439356803894043,10.439356803894043
27,20,9.598756790161133,9.98832216716948
27,40,7.444492340087891,10.23540152573004
27,60,11.377517700195312,10.094366104876409
27,80,8.478368759155273,10.13516124089559
27,100,9.43754768371582,10.12623627351062
27,120,13.62199592590332,10.313352766115804
27,140,10.135021209716797,10.512748011460541
27,160,10.903075218200684,10.448197838682566
27,180,10.20095157623291,10.42078648351174
27,200,17.852893829345703,10.497357610446304
27,220,7.506546497344971,10.480176932132082
27,240,8.197647094726562,10.474302845871795
28,0,5.0604329109191895,5.0604329109191895
28,20,8.542461395263672,9.057558422996884
28,40,8.714578628540039,9.883523278120087
28,60,9.432043075561523,9.871334896713007
28,80,12.78540325164795,9.882014315805318
28,100,9.709342956542969,10.051808890729848
28,120,11.006856918334961,10.185489485086489
28,140,12.168106079101562,10.207363554771911
28,160,12.975168228149414,10.200732853101647
28,180,8.172842025756836,10.287387410580124
28,200,12.002979278564453,10.307398736773438
28,220,12.49002456665039,10.344804597656111
28,240,11.76768684387207,10.322373516826708
29,0,9.36477279663086,9.36477279663086
29,20,8.825414657592773,9.77149942943028
29,40,11.751310348510742,10.018473101825249
29,60,13.232194900512695,10.069738067564417
29,80,9.732837677001953,10.034354357071864
