epoch,lr,train_loss_avg,val_loss,val_mae,val_rmse,epoch_time_sec,gpu_mem_peak_mb
1,5e-05,17.837519586318198,15.039927978515625,15.039928436279297,19.33001329700784,35.209792375564575,2989.80712890625
2,4.998766400914329e-05,13.041468026573092,11.835301292419434,11.835302352905273,16.0924595583979,35.233405351638794,2989.80712890625
3,4.995066821070679e-05,11.32215393378113,11.279049530029297,11.27904987335205,15.213846344875078,35.38705396652222,2989.80712890625
4,4.9889049115077005e-05,11.106789460905794,11.208037081400553,11.208037376403809,15.023822940160892,35.425435066223145,2989.80712890625
5,4.9802867532861956e-05,11.063408458279264,11.334699063618977,11.334699630737305,15.328031424918246,35.50815153121948,2989.80712890625
6,4.969220851487845e-05,11.08122651400733,11.221599670410157,11.221598625183105,15.10186814631849,35.49971103668213,2989.80712890625
7,4.9557181268217227e-05,11.061581893653722,11.152138996124268,11.152137756347656,14.979807168409558,35.48020577430725,2989.80712890625
8,4.939791904846869e-05,11.025075697249475,11.136405006408692,11.136404991149902,14.957909594867933,35.534698486328125,2989.80712890625
9,4.921457902821578e-05,11.006689223797869,11.09783488591512,11.097834587097168,14.869768007953304,35.47485113143921,2989.80712890625
10,4.9007342141923585e-05,11.006320077621519,11.100511678059895,11.10051155090332,14.834131340820694,35.5101683139801,2989.80712890625
11,4.877641290737885e-05,10.952618430096816,11.046367636362712,11.046367645263672,14.841040562755415,35.51338267326355,2989.80712890625
12,4.852201922385565e-05,10.963054727487528,11.145438105265299,11.145437240600586,15.083777377229495,35.61045432090759,2989.80712890625
13,4.82444121472063e-05,10.889847811094054,10.99845207341512,10.998452186584473,14.678706227181817,35.604541063308716,2989.80712890625
14,4.794386564209954e-05,10.891937521181218,10.96843251546224,10.968432426452637,14.533637131715075,35.53043794631958,2989.80712890625
15,4.76206763116505e-05,10.862540183828035,10.971378641764323,10.971379280090332,14.605002792446937,35.59519410133362,2989.80712890625
16,4.727516310470921e-05,10.786892406671427,11.065356782277425,11.065357208251953,14.497533654234573,35.538901567459106,2989.80712890625
17,4.6907667001096604e-05,10.73720194300789,10.871599341074626,10.871599197387695,14.56292540620595,35.53775954246521,2989.80712890625
18,4.651855067509861e-05,10.737740206811214,10.864911069234212,10.864911079406738,14.585467779996915,35.54975700378418,2989.80712890625
19,4.61081981375504e-05,10.712904744574995,11.041713218688965,11.04171371459961,14.901665900376551,35.52520132064819,2989.80712890625
20,4.567701435686407e-05,10.664190594788192,10.839825618108113,10.839825630187988,14.467292992412931,35.49131655693054,2989.80712890625
21,4.522542485937371e-05,10.59535911389362,10.790020899454753,10.790020942687988,14.375836422676857,35.54784965515137,2989.80712890625
22,4.475387530939228e-05,10.544703194139533,10.766003077189128,10.766003608703613,14.189475035470007,35.521031618118286,2989.80712890625
23,4.426283106939476e-05,10.49289908947184,10.710761038462321,10.710761070251465,14.256059395646032,35.537343978881836,2989.80712890625
24,4.375277674076152e-05,10.427990013523324,10.768662390391032,10.768662452697754,14.079992375805265,35.55814051628113,2989.80712890625
25,4.3224215685535314e-05,10.396073417440926,10.744052576700847,10.74405288696289,14.086405462276607,35.534698724746704,2989.80712890625
26,4.267766952966371e-05,10.37801218774996,10.63111777750651,10.631117820739746,14.172712105755101,35.51621437072754,2989.80712890625
27,4.211367764821724e-05,10.396430039684132,10.561313919067382,10.56131362915039,14.042129886280216,35.52767729759216,2989.80712890625
28,4.1532796633091316e-05,10.282848916628945,10.643828949610393,10.643828392028809,14.261169339424253,35.51760172843933,2989.80712890625
29,4.093559974371726e-05,10.261620137478127,10.704864178975424,10.704863548278809,14.048471735582797,35.53359317779541,2989.80712890625
30,4.0322676341324435e-05,10.20927253678615,10.47394601949056,10.473946571350098,13.96509178101413,35.50528573989868,2989.80712890625
31,3.969463130731186e-05,10.129255925634956,10.544307632446289,10.544307708740234,14.06295138164461,35.473712682724,2989.80712890625
32,3.9052084446303294e-05,10.099847270357007,10.553698020935059,10.55369758605957,14.012609525281428,35.61509943008423,2989.80712890625
33,3.839566987447494e-05,10.080387108056925,10.565492502848308,10.565492630004883,13.900148437585624,35.51319766044617,2989.80712890625
34,3.772603539375931e-05,10.068195494232475,10.654771840413412,10.65477180480957,13.98525878841383,35.52589464187622,2989.80712890625
35,3.704384185254291e-05,9.94639629519867,10.595152837117514,10.595152854919434,13.891929402161834,35.62493920326233,2989.80712890625
36,3.63497624934887e-05,9.904880139614358,10.42784108988444,10.427841186523438,13.852634859611038,35.585289478302,2989.80712890625
37,3.564448228912685e-05,9.812868109009145,10.375362071990967,10.375362396240234,13.972502816637308,35.570698499679565,2989.80712890625
38,3.492869726586954e-05,9.758437632586705,10.35608991241455,10.35608959197998,13.890762860501207,35.56776404380798,2989.80712890625
39,3.4203113817116984e-05,9.756021173083829,10.500850644429525,10.500850677490234,13.914581751786448,35.50541949272156,2989.80712890625
40,3.346844800613232e-05,9.666098772783688,10.279000932057698,10.279001235961914,13.713931408347191,35.58079123497009,2989.80712890625
41,3.272542485937372e-05,9.537986582819126,10.462157457987468,10.462157249450684,13.933228526717501,35.48332643508911,2989.80712890625
42,3.197477765098077e-05,9.44475735764559,10.326834845225017,10.326834678649902,13.698260253929146,35.47973656654358,2989.80712890625
43,3.12172471791214e-05,9.346512675749189,10.296558177947999,10.296558380126953,13.741680610854779,35.51032257080078,2989.80712890625
44,3.0453581034913598e-05,9.44899610415507,10.35829413986206,10.358294486999512,13.799680534756163,35.642521142959595,2989.80712890625
45,2.968453286464315e-05,9.28602702886678,10.242293305714925,10.242293357849121,13.64083194466445,35.64581346511841,2989.80712890625
46,2.8910861626005803e-05,9.16201846423316,10.381952063242595,10.381952285766602,14.017059286804942,35.51281118392944,2989.80712890625
47,2.8133330839107642e-05,9.122291551953623,10.550975812276205,10.550975799560547,14.23965346182591,35.52299976348877,2989.80712890625
48,2.7352707832962885e-05,9.046179027408941,10.243631562550863,10.243631362915039,13.762657858959273,35.517518043518066,2989.80712890625
49,2.6569762988232866e-05,8.925559196026873,10.324312118530273,10.324312210083008,13.708643638244837,35.49469542503357,2989.80712890625
50,2.5785268976953237e-05,8.835111207999145,10.086256120045979,10.086256980895996,13.41447825778964,35.5167396068573,2989.80712890625
51,2.5000000000000028e-05,8.78714445128979,10.026221187591553,10.02622127532959,13.397179582896065,35.52791428565979,2989.80712890625
52,2.421473102304682e-05,8.775830242884298,10.22237972132365,10.222380638122559,13.585623019649532,35.47505068778992,2989.80712890625
53,2.343023701176719e-05,8.603790863014845,10.056073879241943,10.056074142456055,13.471526459406313,35.548752784729004,2989.80712890625
54,2.2647292167037164e-05,8.497101800451018,10.089989930470784,10.08998966217041,13.528107945675321,35.591190576553345,2989.80712890625
55,2.1866669160892418e-05,8.344565282072075,10.11701311747233,10.117012977600098,13.700249573599244,35.567760944366455,2989.80712890625
56,2.108913837399425e-05,8.36409384638419,9.995013366699219,9.995013236999512,13.393437592053303,35.570393323898315,2989.80712890625
57,2.0315467135356907e-05,8.195200241029495,9.961090283711751,9.961090087890625,13.564155442422907,35.54020285606384,2989.80712890625
58,1.9546418965086466e-05,8.197543671158964,9.97616788482666,9.976167678833008,13.641618305758302,35.507644176483154,2989.80712890625
59,1.878275282087865e-05,8.148069441086587,9.968391970316569,9.968392372131348,13.554040195278837,35.521668672561646,2989.80712890625
60,1.8025222349019294e-05,7.904862227606866,10.106078473409017,10.106078147888184,13.7037691597812,35.52451252937317,2989.80712890625
61,1.7274575140626345e-05,7.882358396099699,10.043275194803874,10.043275833129883,13.459408806660294,35.58203077316284,2989.80712890625
62,1.6531551993867737e-05,7.774254187535683,10.193881474812825,10.193881034851074,13.528832058792068,35.552032232284546,2989.80712890625
63,1.579688618288308e-05,7.529779796934314,10.002904960632325,10.002904891967773,13.567701897891148,35.56940460205078,2989.80712890625
64,1.5071302734130502e-05,7.518903461411769,10.307564530690511,10.307564735412598,14.2050844357971,35.51888346672058,2989.80712890625
65,1.4355517710873202e-05,7.532962567147578,9.808247573852539,9.808247566223145,13.317989166883217,35.514132261276245,2989.80712890625
66,1.365023750651135e-05,7.421237756306096,10.131222053527832,10.131221771240234,13.691174436339969,35.551496744155884,2989.80712890625
67,1.2956158147457131e-05,7.216715874838922,10.008160305023193,10.008160591125488,13.540376541108449,35.566858530044556,2989.80712890625
68,1.2273964606240733e-05,7.144676398674338,9.833823346455892,9.833823204040527,13.357619356496384,35.56182932853699,2989.80712890625
69,1.1604330125525094e-05,7.094691938927202,9.980209294637044,9.980209350585938,13.382272044691252,35.66645312309265,2989.80712890625
70,1.0947915553696749e-05,6.9761994024195095,9.926865027109782,9.926864624023438,13.396748481368412,35.644453048706055,2989.80712890625
71,1.030536869268819e-05,6.870679365521739,10.049408935546875,10.049408912658691,13.711874522824642,35.496042013168335,2989.80712890625
72,9.677323658675599e-06,6.8688820271176585,9.946652105967203,9.94665241241455,13.521509060581613,35.523735761642456,2989.80712890625
73,9.06440025628277e-06,6.723405272116457,9.896202027638754,9.896202087402344,13.459421844082053,35.51526141166687,2989.80712890625
74,8.46720336690872e-06,6.663474900249377,9.939656222025553,9.939656257629395,13.59708281252792,35.537029504776,2989.80712890625
75,7.886322351782794e-06,6.695938241157086,10.00745632425944,10.00745677947998,13.676093657171501,35.50045299530029,2989.80712890625
76,7.322330470336325e-06,6.516205012102535,9.92168863550822,9.9216890335083,13.519640164072992,35.584739446640015,2989.80712890625
77,6.775784314464728e-06,6.420771506973741,9.947522806803386,9.94752311706543,13.522565279136781,35.60311317443848,2989.80712890625
78,6.24722325923852e-06,6.391950371664322,10.014833340962728,10.014833450317383,13.628990219001862,35.528233766555786,2989.80712890625
79,5.737168930605281e-06,6.231452234060384,10.073127639770508,10.073127746582031,13.636805468250483,35.50509476661682,2989.80712890625
80,5.246124690607749e-06,6.156652200082861,10.081519966125489,10.08151912689209,13.673695191335328,35.555967569351196,2989.80712890625
81,4.774575140626324e-06,6.281365973476306,9.942112391153971,9.94211196899414,13.547633588730255,35.491119384765625,2989.80712890625
82,4.322985643135964e-06,6.095408238325602,9.945808741251627,9.945808410644531,13.616784094713084,35.5230176448822,2989.80712890625
83,3.891801862449635e-06,6.226792383750589,9.951795204162597,9.951794624328613,13.530244080681342,35.55558109283447,2989.80712890625
84,3.4814493249014116e-06,6.10852946845474,9.91973257191976,9.919733047485352,13.53780581480237,35.5223503112793,2989.80712890625
85,3.0923329989034154e-06,6.076243693726536,9.949033711751301,9.949033737182617,13.559268970870592,35.49989080429077,2989.80712890625
86,2.7248368952908095e-06,5.974667904441922,9.990318394978841,9.99031925201416,13.59229405816663,35.57603693008423,2989.80712890625
87,2.37932368834952e-06,5.935741982107497,10.022752838134766,10.02275276184082,13.614320822035614,35.587724447250366,2989.80712890625
88,2.0561343579004804e-06,5.9532810240868,10.076853899637857,10.07685375213623,13.7121905588376,35.49740767478943,2989.80712890625
89,1.7555878527937192e-06,5.962999427364958,9.92725444539388,9.927254676818848,13.551191687175638,35.54990077018738,2989.80712890625
90,1.4779807761443662e-06,5.936780510245594,10.044632916768393,10.044632911682129,13.667403286566774,35.5903217792511,2989.80712890625
91,1.2235870926211638e-06,5.81173106111905,10.009038190205892,10.009038925170898,13.620642288904907,35.58857035636902,2989.80712890625
92,9.926578580764278e-07,5.85392919310336,10.052030370076498,10.052029609680176,13.676614133985131,35.53655242919922,2989.80712890625
93,7.854209717842272e-07,5.8420053632342865,10.018318143208822,10.018318176269531,13.625311891678216,35.53429102897644,2989.80712890625
94,6.020809515313179e-07,5.888874574394078,9.976539698282878,9.97653865814209,13.578175569885692,35.514872312545776,2989.80712890625
95,4.4281873178278274e-07,5.878497241536003,9.974984258015951,9.974984169006348,13.584840156589188,35.577094078063965,2989.80712890625
96,3.0779148512155904e-07,5.790989401739395,10.008800740559895,10.008800506591797,13.60812873258256,35.59030556678772,2989.80712890625
97,1.9713246713805623e-07,5.797155447043334,10.009086186726888,10.009085655212402,13.608779070800274,35.52693176269531,2989.80712890625
98,1.1095088492300029e-07,5.777705663836883,9.996215276082356,9.996214866638184,13.595437552400105,35.572880029678345,2989.80712890625
99,4.933178929321111e-08,5.882412635862595,9.998799850463866,9.998799324035645,13.598083226383071,35.600154399871826,2989.80712890625
100,1.233599085671002e-08,5.848783221226258,9.997159133911133,9.997159004211426,13.597138922937003,35.62495803833008,2989.80712890625
