epoch,lr,train_loss_avg,val_loss,val_mae,val_rmse,epoch_time_sec,gpu_mem_peak_mb
1,2.0000000000000003e-06,26.552072814466424,22.381931264241537,22.381933212280273,26.31285953955665,35.70194721221924,2990.80712890625
2,4.16e-05,17.110396923258147,13.95018854268392,13.950187683105469,18.761493872923605,35.79851484298706,2990.80712890625
3,8.12e-05,11.373105559367614,10.137504041035971,10.137503623962402,14.517378817118693,36.026734828948975,2990.80712890625
4,0.0001208,9.01978795352149,8.228737982432047,8.228737831115723,12.03325876087812,36.05338644981384,2990.80712890625
5,0.0001604,7.189069320255681,7.2673433329264325,7.267343521118164,10.526183769000498,36.06468987464905,2990.80712890625
6,0.0002,5.634253616926735,5.674694699605306,5.674694538116455,8.020189082706422,36.28859329223633,2990.80712890625
7,0.0001999454077454915,4.658825785269533,5.285960623423258,5.285960674285889,7.654530608513491,36.09103536605835,2990.80712890625
8,0.00019978169067779466,3.998282153318828,5.206490924835205,5.206490993499756,7.364715905909464,36.03148150444031,2990.80712890625
9,0.0001995090278191194,3.5490567044061447,4.7411161880493164,4.741116046905518,6.868454470190658,36.03397560119629,2990.80712890625
10,0.0001991277173222985,3.139852169422788,4.825893155415853,4.825893402099609,6.966152921774041,36.09483003616333,2990.80712890625
11,0.00019863817614476184,2.973247261362781,4.63258122253418,4.6325812339782715,6.661367535562623,36.08594632148743,2990.80712890625
12,0.00019804093959259974,2.696607602709462,4.464149954477946,4.4641499519348145,6.507617594901732,36.12507510185242,2990.80712890625
13,0.00019733666073521342,2.5475839095820714,4.260573431650798,4.260573387145996,6.285412979335629,36.12787175178528,2990.80712890625
14,0.00019652610969119328,2.3187977915144153,4.39630035273234,4.396300315856934,6.481727445668449,36.08687138557434,2990.80712890625
15,0.00019561017278620562,2.2248741207419664,4.409147134145101,4.409147262573242,6.35657726484354,36.12322783470154,2990.80712890625
16,0.00019458985158380838,2.1555553846322146,4.255936969121297,4.255936622619629,6.276731165660719,36.072701930999756,2990.80712890625
17,0.00019346626179025621,2.1350377923319774,4.346564786911011,4.346564769744873,6.438128690667627,36.062941551208496,2990.80712890625
18,0.00019224063203449192,1.8980089880613038,4.413232753753662,4.413233280181885,6.345146438916822,36.09420442581177,2990.80712890625
19,0.00019091430252465895,1.812394221701047,4.2894859237670895,4.289485454559326,6.2340479408846425,36.08715605735779,2990.80712890625
20,0.00018948872358260328,1.7894642016767064,4.61316961479187,4.6131696701049805,6.676019243581749,36.10206341743469,2990.80712890625
21,0.000187965454057968,1.7148043441401382,4.215846548080444,4.215846538543701,6.311795034796305,36.10210990905762,2990.80712890625
22,0.0001863461596236138,1.6221521907279464,4.2147218640645345,4.214722156524658,6.2882539027933735,36.12932252883911,2990.80712890625
23,0.00018463261095423043,1.6334748734296063,4.420938580830892,4.420938491821289,6.563630215640276,36.185866594314575,2990.80712890625
24,0.00018282668179012983,1.5526058662262407,4.217471311569214,4.217471122741699,6.213563222493344,36.10808801651001,2990.80712890625
25,0.00018093034688833852,1.556664686954439,4.286127930959066,4.286128044128418,6.407910834159986,36.127657890319824,2990.80712890625
26,0.0001789456798632299,1.4929299850872055,4.242954816818237,4.242955207824707,6.294998533023,36.1042799949646,2990.80712890625
27,0.0001768748509190574,1.4180254020115746,4.226127892176311,4.226128101348877,6.267854137055076,36.07485485076904,2990.80712890625
28,0.00017472012447686779,1.3767812875922087,4.583118612289429,4.583118915557861,6.621081362912454,36.12475633621216,2990.80712890625
29,0.00017248385669839026,1.3433564105850249,4.312608233769735,4.312608242034912,6.349684471641429,36.12083983421326,2990.80712890625
30,0.000170168492909608,1.3235731602642786,4.247248689015707,4.247248649597168,6.282384665569408,36.07725477218628,2990.80712890625
31,0.00016777656492683026,1.3478859486746881,4.20798019472758,4.207980632781982,6.313642341815169,36.115758419036865,2990.80712890625
32,0.00016531068828818825,1.253406287863097,4.2288180987040205,4.228818416595459,6.217499113554483,36.11997127532959,2990.80712890625
33,0.00016277355939358268,1.195027406809395,4.332320915222168,4.3323211669921875,6.355407526979239,36.09940695762634,2990.80712890625
34,0.00016016795255621006,1.1943301465724692,4.113854040781657,4.113853931427002,6.205439599362634,36.12499165534973,2990.80712890625
35,0.00015749671696889191,1.1404632670870087,4.3441108792622884,4.344110488891602,6.4043689478256205,36.201518535614014,2990.80712890625
36,0.00015476277358852434,1.0937094978321387,4.311261915842692,4.311262130737305,6.30866026474223,36.076127767562866,2990.80712890625
37,0.00015196911194205432,1.148286053410764,4.323729489644369,4.323729515075684,6.181249987657198,36.12792944908142,2990.80712890625
38,0.0001491187868574762,1.0750245710523212,4.158817665100098,4.158817768096924,6.1714265684598875,36.06391406059265,2990.80712890625
39,0.00014621491512342198,1.1130356705142366,4.282868333180746,4.282868385314941,6.391575525753882,36.084521532058716,2990.80712890625
40,0.0001432606720809985,1.0253396820465415,4.341195337931315,4.341195106506348,6.491258171395209,36.12865948677063,2990.80712890625
41,0.000140259288151599,0.9609157917332557,4.187485606511434,4.187485694885254,6.295583284850132,36.098726749420166,2990.80712890625
42,0.00013721404530448432,1.0019636301446981,4.3403582127888996,4.340358257293701,6.5449244978172905,36.11404371261597,2990.80712890625
43,0.00013412827346799802,0.9349368699329836,4.163788944244385,4.16378927230835,6.2005471511104995,36.08104062080383,2990.80712890625
44,0.00013100534688833849,0.926619261967069,4.289118024190267,4.289117813110352,6.397845155827035,36.18357968330383,2990.80712890625
45,0.00012784868043987018,0.8782718698802161,4.284266805648803,4.284266948699951,6.249711297042985,36.26283931732178,2990.80712890625
46,0.0001246617258910088,0.8732083438667342,4.254145799001058,4.254145622253418,6.330922655114265,36.064897775650024,2990.80712890625
47,0.00012144796812976313,0.9137893765584968,4.234396853764852,4.234396934509277,6.234377141584062,36.09560823440552,2990.80712890625
48,0.00011821092135306114,0.8981938714647107,4.284894622802734,4.2848944664001465,6.350053934183632,36.134615421295166,2990.80712890625
49,0.0001149541252240274,0.8517336667975564,4.240393737792969,4.24039363861084,6.316872168480214,36.08589458465576,2990.80712890625
50,0.00011168114100141317,0.7645202219950086,4.19394021987915,4.193940162658691,6.209024309796079,36.12614345550537,2990.80712890625
51,0.00010839554764541237,0.7818664399334428,4.249764196395874,4.249764442443848,6.28841102021645,36.18858194351196,2990.80712890625
52,0.00010510093790412125,0.7606321147675644,4.382677373250326,4.38267707824707,6.47359031148837,36.09360480308533,2990.80712890625
53,0.00010180091438492087,0.7206895481287737,4.300293917973836,4.300293922424316,6.467962097245643,36.1467719078064,2990.80712890625
54,9.849908561507909e-05,0.7146314133234061,4.212959089279175,4.212958812713623,6.308746128190683,36.1168053150177,2990.80712890625
55,9.519906209587875e-05,0.6708471592994052,4.267034969329834,4.267035007476807,6.343670022394556,36.11056995391846,2990.80712890625
56,9.190445235458762e-05,0.6980361083834088,4.260650413513184,4.260650157928467,6.403126620454895,36.09715294837952,2990.80712890625
57,8.861885899858684e-05,0.6746054912123699,4.264208214441935,4.2642083168029785,6.417910797916232,36.06902098655701,2990.80712890625
58,8.534587477597257e-05,0.6560600177323308,4.410885069529216,4.410884857177734,6.5901375226271774,36.09599590301514,2990.80712890625
59,8.208907864693883e-05,0.6532644869520506,4.221562025070191,4.221562385559082,6.268344355624806,36.15557599067688,2990.80712890625
60,7.885203187023689e-05,0.5987106619641939,4.339332286834717,4.339332580566406,6.448138584966789,36.10736131668091,2990.80712890625
61,7.563827410899121e-05,0.5979197352312882,4.2190107816060385,4.219010829925537,6.289600496204466,36.19172191619873,2990.80712890625
62,7.245131956012984e-05,0.5991130598788131,4.223278104782104,4.223278045654297,6.34170875217878,36.09672927856445,2990.80712890625
63,6.929465311166153e-05,0.5724855968692424,4.2429634304046635,4.2429633140563965,6.359102660400114,36.12929177284241,2990.80712890625
64,6.617172653200195e-05,0.5616026557837015,4.230594668070475,4.230594635009766,6.299698038282085,36.1304132938385,2990.80712890625
65,6.308595469551567e-05,0.535789506676596,4.233288551966349,4.233288288116455,6.313104883805257,36.03809976577759,2990.80712890625
66,6.0040711848401034e-05,0.5246735524806531,4.239356475830078,4.239356994628906,6.3479435031157925,36.08769369125366,2990.80712890625
67,5.703932791900151e-05,0.5185023648265735,4.230115187327067,4.2301154136657715,6.332570414853832,36.202770709991455,2990.80712890625
68,5.408508487657806e-05,0.4841196527740835,4.269634897867839,4.26963472366333,6.356215083233589,36.15166354179382,2990.80712890625
69,5.118121314252378e-05,0.49342824269361535,4.269477045694987,4.269476890563965,6.4043582262996095,36.2738676071167,2990.80712890625
70,4.833088805794568e-05,0.4768253707468278,4.247431331634521,4.247430801391602,6.364351841722327,36.10440707206726,2990.80712890625
