epoch,lr,train_loss_avg,val_loss,val_mae,val_rmse,epoch_time_sec,gpu_mem_peak_mb
26,2.5e-05,2.125096324365586,4.274101756413778,4.274101734161377,6.402536795442272,9.308577537536621,4122.57861328125
27,2.5e-05,2.0361195830628276,4.176317560831706,4.1763176918029785,6.426300677144387,9.35909390449524,4122.57861328125
28,2.5e-05,2.039703176356852,4.141942498524983,4.141942501068115,6.331721585965976,9.416166067123413,4122.57861328125
29,2.5e-05,2.0208024866878986,4.160955819447835,4.160955905914307,6.271412599830636,9.571982622146606,4122.57861328125
30,2.5e-05,1.9491297909989953,4.159475995381674,4.159475803375244,6.425605822548375,9.497634649276733,4122.57861328125
31,1.25e-05,1.8062115162611008,4.098285744349162,4.098285675048828,6.302032251912901,9.396376132965088,4122.57861328125
32,1.25e-05,1.7546334438957274,4.162205984751384,4.162206172943115,6.458816641494575,9.303123712539673,4122.57861328125
33,1.25e-05,1.7490721396170557,4.236711452484131,4.236711502075195,6.610035243322742,9.258274555206299,4122.57861328125
34,1.25e-05,1.6930779442191124,4.171283065160115,4.17128324508667,6.478447026788615,9.171448469161987,4122.57861328125
35,1.25e-05,1.6415021712891757,4.215612889607748,4.215612888336182,6.437426520363407,9.198694229125977,4122.57861328125
36,1.25e-05,1.6644869977608323,4.263916478474935,4.263916492462158,6.5619785646636695,9.276882410049438,4122.57861328125
37,1.25e-05,1.530664721969515,4.147414211908976,4.147414207458496,6.366261196040494,9.249880313873291,4122.57861328125
38,1.25e-05,1.5589001034386456,4.207648404439291,4.207648277282715,6.4934683040139936,9.223397493362427,4122.57861328125
39,1.25e-05,1.5342431361787021,4.112507991790771,4.112508296966553,6.346655870690233,9.389943361282349,4122.57861328125
40,1.25e-05,1.5198733657598495,4.203862794876098,4.20386266708374,6.386352901887835,9.475143671035767,4122.57861328125
41,6.25e-06,1.4414616948924959,4.147566212972005,4.147566318511963,6.423009470581504,9.377130270004272,4122.57861328125
42,6.25e-06,1.439456450752914,4.1448575763702395,4.144857406616211,6.375388937660612,9.152227640151978,4122.57861328125
43,6.25e-06,1.387707815039903,4.1325679219563805,4.132567882537842,6.387617602077562,9.173691272735596,4122.57861328125
44,6.25e-06,1.3781178379431367,4.135020685195923,4.135020732879639,6.3850888473554575,9.547587633132935,4122.57861328125
45,6.25e-06,1.372335659340024,4.130284708023071,4.130284786224365,6.421232242392591,9.18764853477478,4122.57861328125
46,6.25e-06,1.316449302714318,4.132455998738607,4.132455825805664,6.353213312723937,9.087150812149048,4122.57861328125
47,6.25e-06,1.3303302312269807,4.184745222727457,4.1847453117370605,6.459751227817753,9.225348234176636,4122.57861328125
48,6.25e-06,1.3599335276521742,4.1489019915262855,4.14890193939209,6.379624428531909,8.563867568969727,4122.57861328125
49,6.25e-06,1.3368631205521524,4.173344861984253,4.17334508895874,6.450473490050913,9.303511619567871,4122.57861328125
50,6.25e-06,1.2699778443202376,4.181094068527222,4.181094169616699,6.4481164000537845,9.440646886825562,4122.57861328125
